timestep,x,y,yaw,velocity
1.859983,0.003042,0.000000,0.000000,0.111822
1.863982,0.003042,0.000000,0.000000,0.111822
1.867982,0.004253,0.000000,0.000000,0.130280
1.871984,0.004253,0.000000,0.000000,0.130280
1.876209,0.005644,0.000000,0.000000,0.147860
1.879984,0.005644,0.000000,0.000000,0.147860
1.885254,0.005644,0.000000,0.000000,0.147860
1.887987,0.007206,0.000000,0.000000,0.164604
1.891984,0.007206,0.000000,0.000000,0.164604
1.896253,0.008932,0.000000,0.000000,0.180552
1.899988,0.008932,0.000000,0.000000,0.180552
1.903981,0.008932,0.000000,0.000000,0.180552
1.907983,0.010813,0.000000,0.000000,0.195742
1.911985,0.010813,0.000000,0.000000,0.195742
1.916211,0.012843,0.000000,0.000000,0.210209
1.919983,0.012843,0.000000,0.000000,0.210209
1.923985,0.012843,0.000000,0.000000,0.210209
1.927987,0.015014,0.000000,0.000000,0.223989
1.931984,0.015014,0.000000,0.000000,0.223989
1.936212,0.017319,0.000000,0.000000,0.237113
1.939987,0.017319,0.000000,0.000000,0.237113
1.945201,0.017319,0.000000,0.000000,0.237113
1.947985,0.019753,0.000000,0.000000,0.249614
1.951980,0.019753,0.000000,0.000000,0.249614
1.957424,0.022309,0.000000,0.000000,0.261519
1.959987,0.022309,0.000000,0.000000,0.261519
1.963984,0.022309,0.000000,0.000000,0.261519
1.969193,0.024981,0.000000,0.000000,0.272859
1.971983,0.024981,0.000000,0.000000,0.272859
1.976186,0.027763,0.000000,0.000000,0.283660
1.981197,0.027763,0.000000,0.000000,0.283660
1.983983,0.027763,0.000000,0.000000,0.283660
1.987988,0.030651,0.000000,0.000000,0.293947
1.991987,0.030651,0.000000,0.000000,0.293947
1.997446,0.033640,0.000000,0.000000,0.303745
1.999984,0.033640,0.000000,0.000000,0.303745
2.003981,0.033640,0.000000,0.000000,0.303745
2.009430,0.036724,0.000000,0.000000,0.313077
2.011984,0.036724,0.000000,0.000000,0.313077
2.016187,0.039899,0.000000,0.000000,0.321965
